The Swiss pastry Carac is traditionally covered with which colour icing?	Insufficient evidence
The Banoffee Pie was invented at the Hungry Monk restaurant in which English county?	Insufficient evidence
Who wrote the 1902 autobiography ‘The Story of My Life’?	Insufficient evidence
UK television fitness guru Diana Moran is better known by what name?	Insufficient evidence
The theme tune to the UK television series ‘The South Bank Show’ is by which composer?	Insufficient evidence
British television commentator Kent Walton was associated with which sport for 33 years?	Insufficient evidence
In which English city was singer Chuck Berry’s live recording of ‘My Ding-A-Ling’ recorded in 1972?	Insufficient evidence
What is the name of the sheriff in the children’s television series ‘Four Feather Falls’, co-created by Gerry Anderson?	Insufficient evidence
Who is the patron saint of Winchester Cathedral in England?	Insufficient evidence
What is the first name of former Irish boxer Barry McGuigan?	Insufficient evidence
The British brewery Abbey Ales is based in which city?	Insufficient evidence
Which UK Christmas number one single featured ‘Two Ton Ted from Teddington’?	Insufficient evidence
Which actor played the title role in the 1960’s UK television series ‘Adam Adamant’?	Insufficient evidence
Playwright Alan Bennett taught medieval history at which university?	Insufficient evidence
To which British entertainer did songwriter/composer Lionel Bart sell the rights to the musical ‘Oliver!’ for a reputed 350 pounds sterling?	Insufficient evidence
The Rutshire Chronicles is a series of romantic novels by which author?	Insufficient evidence
Which Ukip politician was in trouble for talking about ‘bongo, bongo land’ in the summer?	Insufficient evidence
What was the band Madness’s only UK No.1?	Insufficient evidence
In 1996, which duo got to no.11 in the UK pop charts with ‘Ocean Drive’?	Insufficient evidence
Which is the most northerly of the Met Office shipping forecast areas?	Insufficient evidence
Which poet had a dog called Boatswain?	Insufficient evidence
Who is the long-time judo sparring partner of Arkady Rotenberg?	Insufficient evidence
Who appeared for 30 years with the jazz outfit John Chilton’s Feetwarmers?	Insufficient evidence
Boris Rankov was on the winning side six times in which famous event?	Insufficient evidence
Who is commemorated by a museum at Alloway, Strathclyde?	Insufficient evidence
Strabismus is more commonly known by which one-syllable word?	Insufficient evidence
Who is the famous actress mother of the actress and playwright Amy Rosenthal?	Insufficient evidence
"Which animal is ""Me"" in Roald Dahl's book, 'The Giraffe And The Pelly And Me'?"	Insufficient evidence
Both Hairy Bikers have tattoos on their right arms depicting which iconic figure?	Insufficient evidence
Which eponymous operatic heroine leaps to her death from Rome’s Castel Sant’Angelo?	Insufficient evidence
To whom did Clive Anderson say ‘Is there no beginning to your talents’?	Insufficient evidence
What was Lester Piggott’s first Derby winner?	Insufficient evidence
What did The Band of Hope pledge not to do?	Insufficient evidence
Villa Park in 1999 was the scene of the very last ….what?	Insufficient evidence
Which recent ITV three-part drama was based on real-life wife killer Malcolm Webster?	Insufficient evidence
Who was the bridesmaid at Dame Edna Everage’s wedding?	Insufficient evidence
Who currently coaches England’s women team?	Insufficient evidence
On Nov. 7th 2013, what landmark did A.P. McCoy reach, in terms of number of winners?	Insufficient evidence
What is the name of Hyacinth and Richard’s son in ‘Keeping Up Appearances’?	Insufficient evidence
Who plays Lee Mack’s father in Not Going Out?	Insufficient evidence
Who plays Miranda Hart’s mother in her comedy series Miranda?	Insufficient evidence
Who plays Vic Reeves aka Jim Moir’s wife in the comedy Hebburn?	Insufficient evidence
Count Duckula was a spinoff from which other children’s animated series?	Insufficient evidence
Who won the African Cup of Nations recently?	Insufficient evidence
The first ball of the 2014 Major League Baseball season was pitched in which stadium?	Insufficient evidence
What word links a walrus and a telecommunications pioneer?	Insufficient evidence
Who had a 1974 UK No 1 hit with Ms Grace?	Insufficient evidence
Who starred as Dan Matthews in ‘Highway Patrol’?	Insufficient evidence
What part did the late Kevin Lloyd play in ‘The Bill’?	Insufficient evidence
What was snooker player Cliff Thorburn’s nickname?	Insufficient evidence
What was Sir Malcolm Sargent’s nickname?	Insufficient evidence
Object, Nature, Random, Person, Action and World are terms used in what game?	Insufficient evidence
Who played consultant surgeon Mr Gordon Thorpe in Only When I Laugh?	Insufficient evidence
Darts had their last Top Ten hit in 1979 with which song?	Insufficient evidence
The word 'stannary' refers to which metal?	Insufficient evidence
What role did Henry Travers play in a famous and still-popular 1946 film?	Insufficient evidence
What is the poetic name for the song thrush?	Insufficient evidence
What was the name of the bird killed and eaten by Captain Edmund Blackadder?	Insufficient evidence
Which car company currently sponsors the Kennington Oval?	Insufficient evidence
In “Open All hours” which actress delivered the milk?	Insufficient evidence
“It’s the way I tell ‘em!” was one of the catchphrases of which comedian?	Insufficient evidence
In which European country does/did the late Norman Wisdom have a huge cult status?	Insufficient evidence
What is added to Scotch to make a Whisky Mac?	Insufficient evidence
What was Esther and Abi Ofarim's only number one single in Britain?	Insufficient evidence
Although she represented the UK in ‘Eurovision’, what nationality was Gina G?	Insufficient evidence
The group 'Bananarama' made a record which got to number 3 in the pop charts in 1984. The title of the record contained the name of what film star?	Insufficient evidence
"The song ""If I ruled the world"" came from which musical?"	Insufficient evidence
Which actor from 1979 to 1984 played the role of James Shelley in the TV comedy series Shelley?	Insufficient evidence
Which famous trademark can be seen on one of the bottles featured in Manet's canvas The Bar at the Folies-Bergere?	Insufficient evidence
What was the original title of Radio's The Goon Show'?	Insufficient evidence
Which band member is organising this year's Diamond Jubilee concert at Buckingham Palace?	Insufficient evidence
If a capstan is a winding machine on a vertical axis, what is the equivalent on a horizontal axis?	Insufficient evidence
In which country was former Essex and England bowler Derek Pringle born?	Insufficient evidence
"Which jockey rode 50/1 outsider ""Last Suspect"" to victory in the 1985 Grand National?"	Insufficient evidence
"The pop group ""The Small Faces"" had 11 top twenty records in the 60s and 70s but only one number one hit - what was it ?"	Insufficient evidence
"Which comedian had a top ten hit record in 1958 with the record ""Splish Splash"" ?"	Insufficient evidence
What are salmon usually called during the first two years of their life?	Insufficient evidence
How did a woman named Ethel Jane Cain become very famous in Great Britain on July 24th 1936 ? She remained so until 1963.	Insufficient evidence
What nationality was artist Mark Rothko who lived from 1903 to 1970?	Insufficient evidence
Which northern English town is associated with the manufacture of Uncle Joe's Mint Balls?	Insufficient evidence
Who is the mother of the actor Toby Stephens ?	Insufficient evidence
Who wrote the song 'I'll See You Again' ?	Insufficient evidence
Which restaurant chain employed waitresses known as 'Nippies' ?	Insufficient evidence
Who is the mother of the actor and director Samuel West ?	Insufficient evidence
Which Radio 2 programme was presented for many years by Alan Keith ?	Insufficient evidence
What product was the first to appear in a UK TV commercial (in 1955)?	Insufficient evidence
Welsh rugby union flanker Andy Powell was banned from driving after celebrating his team's Six nations win over Scotland by driving what vehicle on the M4 motorway while drunk?	Insufficient evidence
How many stars are on the national flag of The Cook Islands?	Insufficient evidence
The quirky activity in the news in Australia due to its first fatality, previously called 'the lying down game', became an internet photo craze now known by what less obvious name?	Insufficient evidence
What is the chess playing robot called in TV's Thunderbirds?	Insufficient evidence
Lachryma Christi, an old Italian sweet red wine translates to mean 'whose what'?	Insufficient evidence
Name the German tribe which settled in Britain during the 5-6th centuries, whose name persists in a region of Denmark?	Insufficient evidence
Labanotation is a system for coding/recording/analyzing what movement?	Insufficient evidence
A metal ring or grommet in a sail or other nautical attachment, through which a rope passes is a?	Insufficient evidence
German-British businessman Hans Snook founded which phone company in 1994?	Insufficient evidence
The cylindrical roller in a traditional typewriter is a?	Insufficient evidence
Contralto refers to a singing voice/range equating to?	Insufficient evidence
The 18C legal term 'Ragman Roll', a record of crimes, originated what modern word for a long complex procedure?	Insufficient evidence
How many international caps did English footballer Stanley Matthews (later Sir Stanley Matthews) win?	Insufficient evidence
North America's 'Boeing Apache' is a?	Insufficient evidence
What liqueur goes into making a 'snowball' cocktail?	Insufficient evidence
Which comedy actor had a novelty hit with My Boomerang Won't Come Back?	Insufficient evidence
Who wrote the instrumental A Swingin' Safari and led the orchestra which played the original hit version?	Insufficient evidence
Which London Bridge designed by John Rennie was opened in 1817?	Insufficient evidence
A nap hand is a series of how many winning points or victories in a game or sport?	Insufficient evidence
Which British cyclist crashed out of the 1998 Tour de France while wearing the Yellow Jersey?	Insufficient evidence
Sir Edward and Lady Joan Downes made the headlines in July 2009 for their joint what?	Insufficient evidence
Jan Kaplicky the architect who died in 2009 designed the space-age-like building at what sports ground?	Insufficient evidence
Actor Laurence Payne who died in February 2009, aged 89, played which fictional detective on TV?	Insufficient evidence
Which Sussex town hosted the G20 Summit in March 2009?	Insufficient evidence
John Lydon (Johnny Rotten of the Sex Pistols) fronted which dairy product ad campaign?	Insufficient evidence
US Jazz guitarist Huey Long who died aged 105 was a member of which famous 1940s male vocal group?	Insufficient evidence
What stage character is based on a real life medieval merchant, politician and Mayor of London?	Insufficient evidence
What game involves throwing rings to get them on or near a pin?	Insufficient evidence
What is a feud where the relatives of a murdered man take vengeance on the family of those who killed him, for generations?	Insufficient evidence
Australian professional golfer Greg Norman is known by which nickname?	Insufficient evidence
In badminton, how many times may the shuttlecock be struck by each side before it passes over the net?	Insufficient evidence
Who, in 2004, riding the prototype KTM 250-SXF four stroke, won the MX2 World Championship?	Insufficient evidence
Nathan, Caleb, Matthew and Jared Followill are better known as which pop group?	Insufficient evidence
What was the dolphin that accompanied vessels near French Pass, a channel used by ships sailing between Wellington and Nelson, New Zealand between 1888 and 1912?	Insufficient evidence
Loch Ness is part of which canal?	Insufficient evidence
A tabard is a type of what?	Insufficient evidence
Barbi Benton was famous as whose girlfriend from 1969 to 1976 ?	Insufficient evidence
Who announced his engagement to New Zealand cellist Jiaxin Cheng, to be his fourth wife, in June 2009?	Insufficient evidence
Of the 37 venues used to host events at the 2008 Summer Olympics, how many new ones were constructed for use at the Games?	Insufficient evidence
What was worn by the leader of the first Tour de France?	Insufficient evidence
"The song ""Shall We Dance"" is from which musical?"	Insufficient evidence
What word was used by poets and nineteenth-century Irish nationalists in English as a romantic name for Ireland, that is the name sometimes given to the female personification of Ireland?	Insufficient evidence
In what year was the Married Womens Property Act passed into British law, that recognised husband and wife as separate legal entities, and gave married women the legal right to sue and be sued, be liable for their own debts, hold stock in their own names and to own, buy and sell separate property?	Insufficient evidence
"In 1904 the Russian cruiser ""Rossia"" used what, the first time it was used by a warship on the high seas during a time of war?"	Insufficient evidence
"The Royal Lichtenstein Quarter-Ring Sidewalk Circus, a street theatre troupe that toured the USA between 1971 and 1993 as the self-described ""world's smallest circus"" was a ministry of what religious order?"	Insufficient evidence
Why was wrestler Ara Abrahamian of Sweden disqualified by the IOC and stripped of his rejected bronze medal at the 2008 Summer Olympics?	Insufficient evidence
Ashley Jensen played Maggie Jacobs in which TV series?	Insufficient evidence
"According to the nursery rhyme ""Polly put the kettle on"", who took it off again?"	Insufficient evidence
What is the title of Geri Halliwell's autobiography, published in 1999?	Insufficient evidence
Andrea Jaeger of the US had a successful career in professional tennis, becoming World Ranked number 2, between the ages of 15 and 19, but it ended prematurely due to major shoulder injuries. What profession did she take up in 2006?	Insufficient evidence
What is the British Engineerium, in Hove?	Insufficient evidence
After 2007, which boat class was not run as a World Rowing Championship event?	Insufficient evidence
The blend of tea known as Earl Grey was named after someone in what profession?	Insufficient evidence
The 50.5 km Channel Tunnel, built under the English Channel or, in France, La Manche, to link the UK and France with road and rail access was finally opened in 1994. When was the first official Anglo-French protocol established to create the railway aspect of the link?	Insufficient evidence
In central and northern Italy, the Guelphs, who supported the Pope, and Ghibellines, who supported the Holy Roman Emperor, became a metaphor for rivalry between individual families and cities. When was this?	Insufficient evidence
In falconry what is a tiercel?	Insufficient evidence
The New Spitalfields Market in Leyton, East London, deals in what?	Insufficient evidence
"The line ""Frailty, thy name is woman"" is from what play?"	Insufficient evidence
What name is given to a brightly coloured and very wide tie?	Insufficient evidence
Who was the first left handed golfer to win one of the four majors?	Insufficient evidence
Ludwig Leichhardt was a Prussian naturalist and explorer explorer of what area between 1842 and 1848?	Insufficient evidence
What was the first standardised system of measurement established in Mesopotamia?	Insufficient evidence
"Who made the musical sculptures called ""Pythagoras"", ""Kepler"" & ""Galileo"" that were installed between the tracks of Kendall Station in Cambridge, Massachusetts from 1987 to 2007?"	Insufficient evidence
A single flame gas burner frequently used in student science laboratories is named after whom?	Insufficient evidence
"What does the Latin phrase ""ad infinitum"" mean?"	Insufficient evidence
One of the forms of music usually sung a capella is...?	Insufficient evidence
"What does the term ""baroque"" mean?"	Insufficient evidence
"Who entitled his autobiography ""Memoirs of a Professional Cad""?"	Insufficient evidence
The name of the science, mathematics, derives from an ancient Greek word meaning what?	Insufficient evidence
Bodyboarding is recorded among Hawaiians when?	Insufficient evidence
In the 1960s Tom Elwes instituted which championship in Congham in Norfolk, England?	Insufficient evidence
The Tumuc-Humac Mountains are between Brazil and where else?	Insufficient evidence
The early Great Wall of China built in the tears following 221 BCE, new or by reinforcing existing remains of walls, by the Emperor, Qin Shi Huang, was intended to protect the newly unified empire against whom?	Insufficient evidence
Prolonged deep-sea diving was first made possible in Europe by the invention of a diving bell in what century?	Insufficient evidence
A Blue Ringtail is a type of what?	Insufficient evidence
Which sport is track designer Udo Gurgel most associated with?	Insufficient evidence
Dame Barbara Hepworth is known mainly for her work in sculpture but later in her career was known for work in what other medium?	Insufficient evidence
The Camel Cup, first held in 1970 in the dry bed of a river, is held where?	Insufficient evidence
"The band Aqua, well-known for their chart-topping single ""Barbie Girl"", released three albums - Aquarium in 1997, Aquarius in 2000 and which other?"	Insufficient evidence
Considered by many to be the saltiest lake in the world, Don Juan Pond is found where?	Insufficient evidence
An organisation formed in 1890 to promote cooperation across the countries of Latin America and the U.S was established under what name?	Insufficient evidence
The mediaeval wind instrument called a shawm typically had a cover over its keys called what?	Insufficient evidence
Who were the parents of Ricky Nelson?	Insufficient evidence
Which Italian poet and librettist was known under the name of Metastasio?	Insufficient evidence
Where does the Republic of Djibouti have a coastline or coastlines?	Insufficient evidence
What is likely to be found in the Pantanal?	Insufficient evidence
"Who was a British political reformer, writer and politician, noted for her long-standing championship of the Single Transferable Vote system of elections who is the author (1974) of ""How Democracies Vote"", a standard reference work on electoral systems?"	Insufficient evidence
"Who says ""Th-th-that's all folks""?"	Insufficient evidence
"What object was used as a murder weapon at the end of the movie ""There Will Be Blood""?"	Insufficient evidence
Which football team play their home games at the Don Valley Stadium?	Insufficient evidence
Since November 2006 the voice of Sara Mendes da Costa can be heard supplying which service?	Insufficient evidence
The late Jean Muir founded what type of store in London in 1966?	Insufficient evidence
In warfare, what name is given to a hastily constructed temporary defence or a parapet a few feet high, the name deriving from the approximate height that it is built to?	Insufficient evidence
Who wrote the novel 'Hungry as the Sea'?	Insufficient evidence
What was the title of the Ronnie Barker sitcom in which he played a Welsh photographer?	Insufficient evidence
Who was replaced by Jonathan Ross as presenter of BBC TV's 'Film Review'?	Insufficient evidence
Which 1970's American TV detective series, was created by film writer Abby Mann?	Insufficient evidence
'Glass's Guide' is a publication to interest a buyer of what?	Insufficient evidence
Lawrence Fox married which actress in January 2008?	Insufficient evidence
Actress/singer, Millicent Martin was married to which pop singer from 1958-65?	Insufficient evidence
Who regularly delivered the monologue 'Albert and the Lion'?	Insufficient evidence
Who played John Wilder in TV's The Plane Makers?	Insufficient evidence
Who has the nickname of the thinking man's crumpet?	Insufficient evidence
"Who wrote the Irish classic play ""Cock A Doodle Dandy""?"	Insufficient evidence
"The song, ""I Whistle A Happy Tune"", comes from which stage and film musical?"	Insufficient evidence
What is combined with potato to create the dish 'Pommes Dauphine'?	Insufficient evidence
Which sporting technique was invented by the father of ITN newsreader Reginald Bosanquet?	Insufficient evidence
In which TV drama series would you find the actor Graham Cole?	Insufficient evidence
Brian Fletcher won the Grand National on Red Rum and which other horse?	Insufficient evidence
"Who in the 1960's had a number 1 hit with ""Come Outside""?"	Insufficient evidence
Who wrote the music for the 1948 film 'Scott of the Antarctic'?	Insufficient evidence
In which Yorkshire town was the opera singer Lesley Garrett born in 1955?	Insufficient evidence
"Which British comedian used the catchphrase, ""Can you hear me mother""?"	Insufficient evidence
Which breed of dog won Supreme Champion at Crufts in 2008?	Insufficient evidence
Malcolm Morley was the first winner of what in 1984?	Insufficient evidence
Which award was made to the Unknown Warrior who was buried in Westminster Abbey in 1920?	Insufficient evidence
'Britain's Got Talent' judge Amanda Holden's first TV appearance was in 1991 on which programme?	Insufficient evidence
Who is Prime Minister of Russia?	Insufficient evidence
Whom did Malcolm Williamson succeed as master of the Queens Music?	Insufficient evidence
Who played the TV detective Maisie Raine?	Insufficient evidence
Who hosts the new version of ITV's The Krypton Factor?	Insufficient evidence
In November 2008, Madelin Payne Dunham died aged 86. Who is her famous grandson?	Insufficient evidence
Who was the commander of the British Battle Cruiser Squadron at the Battle of Jutland?	Insufficient evidence
Who played the part of Mildred Roper on television?	Insufficient evidence
Rose Sunday is another name for which day?	Insufficient evidence
In cricket what score is known as 'Nelson'?	Insufficient evidence
Ben Fogle, the TV presenter and adventurer is the son of which well-known actress?	Insufficient evidence
On which TV programme has the voice of Marcus Bentley been regularly heard for the last ten years?	Insufficient evidence
PH Newby was the winner of the first what in 1969?	Insufficient evidence
Who drew the cartoon strip The Fosdyke Saga?	Insufficient evidence
Justin Lee Collins hosts which TV show?	Insufficient evidence
A National Hunt flat race is generally known as what?	Insufficient evidence
"In which TV comedy has fictional actor Andy Millman cried on ""Celebrity Big Brother,"" his agent Darren Lamb suggested anyone other than his only client for roles and Ross Kemp tried to steal sweets off the BBC?"	Insufficient evidence
The cricketer Derek Randall had which, racehorse -related, nickname?	Insufficient evidence
Who, better known as an actor and comedian, released his debut blues album in 2011 called 'Let Them Talk'?	Insufficient evidence
Who painted 'And When Did You Last See Your Father' in 1878?	Insufficient evidence
Which comic and actor was seen and heard in the adverts for Money Supermarket?	Insufficient evidence
In which country is the Ascari Sports Car built?	Insufficient evidence
In darts, which score is called 'bed and breakfast'?	Insufficient evidence
Who, when aged 42 years and 103 days, is the oldest footballer to play for England?	Insufficient evidence
During the mid 90's the baldy man with the bad comb-over was in the adverts for which products?	Insufficient evidence
What nickname did goalkeeper Brian Jansen have?	Insufficient evidence
Leila Williams was the first female presenter of which children's TV series?	Insufficient evidence
Which ice-cream business was founded by Rueben and Rose Mattus?	Insufficient evidence
In which radio comedy series does Andy Hamilton play The Devil?	Insufficient evidence
Who was the first host of the TV show Pets Win Prizes?	Insufficient evidence
Death of a Princess, a TV drama based on a real event, caused a diplomatic incident between Britain and which country in 1980?	Insufficient evidence
Which Scottish port lies on Loch Ryan?	Insufficient evidence
Geraldine McQueen is the comedy character creation of which comedian?	Insufficient evidence
Who owned a teddy bear called Archibald Ormsby-Gore?	Insufficient evidence
In literature whose manservant was Bunter?	Insufficient evidence
Barbara Euphan Todd wrote a series of children's books about which popular character later the star of several TV series?	Insufficient evidence
'That's Livin' Alright' was the theme song to which TV programme?	Insufficient evidence
Who wrote the play Chips with Everything?	Insufficient evidence
What is Ken Dodd's middle name?	Insufficient evidence
What fish is the base of 'Gentleman's Relish'?	Insufficient evidence
Shelina Permalloo won which TV show in 2012?	Insufficient evidence
Which pop singer sang Lost in France in 1976?	Insufficient evidence
"According to the advertising slogan-which product ""does exactly what it says on the tin""?"	Insufficient evidence
Monica Rose was a hostess of which 1960s TV quiz show?	Insufficient evidence
What fruit is the main ingredient of Cumberland sauce?	Insufficient evidence
Which artist painted 'The Singing Butler' in 1992?	Insufficient evidence
"In sport, whose victory song is 'Under the Southern Cross I Stand""?"	Insufficient evidence
The Red Sea is a submerged section of what 4000 mile long geographical feature?	Insufficient evidence
Which rowing race first rowed in 1715 is believed to be the oldest continually running sporting event in existence?	Insufficient evidence
In the Diamond Jubilee Thames Pageant what was the name of the boat carrying the Queen?	Insufficient evidence
In the 2012 Grand National, who became the first woman jockey to finish in the first three, riding the joint favourite Seabass?	Insufficient evidence
Which performer's signature tune was 'Mary From The Dairy'?	Insufficient evidence
"Who is the female presenter of the Channel 4 quiz show ""Five Minutes to a Fortune""?"	Insufficient evidence
For what name does the 'E' stand in Richard E Grant?	Insufficient evidence
In which 1960's TV series did Clarence the cross-eyed lion appear?	Insufficient evidence
What was the name of the ground-breaking 'thought experiment' proposed by an Austrian Scientist in 1935?	Insufficient evidence
The 'Notting Hill Mystery' is aometimes claimed to be what?	Insufficient evidence
Who, in 1974, was the first PFA Player's Players of the Year?	Insufficient evidence
Who sang the 1968 hit Indian Reservation?	Insufficient evidence
Who wrote the play 'Fear and Misery of the Third Reich'?	Insufficient evidence
Which singer appears as bar-owner 'JD' in the film 'Lock, Stock and two Smoking Barrels'?	Insufficient evidence
Which character appeared for the first time in the book 'Call For The Dead'?	Insufficient evidence
Who hosts the BBC quiz show Perfection?	Insufficient evidence
The characters Dame Caruthers and Jack Point appear in which Gilbert & Sullivan opera?	Insufficient evidence
Brown Panther, the winner of the Goodwood Cup in 2013, is owned by which ex-footballer?	Insufficient evidence
Which rugby league team formerly played their home games at Hilton Park?	Insufficient evidence
Who was Britain's longest-serving Foreign Secretary, being in office from December 1905 to December 1916?	Insufficient evidence
Alice Arnold is the lifetime partner of which other broadcaster?	Insufficient evidence
The Anti-Federalist League was the fore-runner of which political party?	Insufficient evidence
What was the nickname of Arsenal and Republic of Ireland footballer Liam Brady?	Insufficient evidence
Liverpool’s Walker Art Gallery was named after its founding benefactor, who made his fortune in what industry?	Insufficient evidence
How many digits make up a bank’s sort code?	Insufficient evidence
Which pensioner is played by Caroline Aherne?	Insufficient evidence
What is the name of the actress who is the mother of actor Rupert Penry-Jones?	Insufficient evidence
For which Premiership club was Anelka playing when his contract was terminated?	Insufficient evidence
Nicolai Petrovich Poliakov became better known as who?	Insufficient evidence
On which racing circuit would you find Ginger Hall and Kate’s Cottage?	Insufficient evidence
Which film and TV actor is the son of actress Wanda Ventham?	Insufficient evidence
In which country are the Spenser Mountains and Garvie Mountains?	Insufficient evidence
Which king was Prince Rupert of the Rhine's grandfather?	Insufficient evidence
Who presents the TV quiz The Link?	Insufficient evidence
Who wrote the play A Chorus of Disapproval?	Insufficient evidence
Susan Stranks was the female presenter of which ITV children’s programme designed to rival BBC’s Blue Peter?	Insufficient evidence
Which 1972 film starring Dick Emery took its title from the catchphrase of one of his characters?	Insufficient evidence
Who narrated the children’s animation called 'Bod'?	Insufficient evidence
John Bacchus played by Lee Ingleby is the sergeant to which TV police inspector?	Insufficient evidence
By what one-word name is the painter, born around 1260 in Siena with the surname di Buoninsegna, usually known?	Insufficient evidence
Which Cabinet member is the MP for Runnymede and Weybridge?	Insufficient evidence
In 2008 who became the first British female jockey to ride one hundred winners in a calendar year?	Insufficient evidence
Lottie Dod was Wimbledon ladies singles champion five times and also represented England in which sport?	Insufficient evidence
Appropriately, which company's NYSE symbol is 'BID'?	Insufficient evidence
What phrase used by Jack London in John Barleycorn to describe alcoholism was later referenced in Dumbo when the elephant hallucinates after drinking water spiked with champagne?	Insufficient evidence
If you are given the words - City Slickers and push-ups, can you name the person?	Insufficient evidence
The Shatt al-Arab waterway constitutes a part of the border between which countries?	Insufficient evidence
The cartoon Dropping the Pilot was published when which world leader was forced to resign in 1890?	Insufficient evidence
What are 'Potemkin villages' which were purportedly erected at the direction of Russian minister Grigori Potemkin to impress Empress Catherine II during her visit to Crimea in 1787?	Insufficient evidence
American poet Dixon Lanier Merritt's well-known limerick is about what bird?	Insufficient evidence
The Russian scientist Vasili Samarsky-Bykhovets has what pioneering connection with the periodic table of elements?	Insufficient evidence
Derived from the name of an ancient King of Pontus, what is the practice of Mithridatism?	Insufficient evidence
A one-hole course at Camp Bonifas that is surrounded by minefields prompting Sports Illustrated to call it 'the most dangerous hole in golf' is at what Asian location?	Insufficient evidence
In 1956, while he was a race car builder at Kurtis Kraft (a famous builder of Indy race cars during the 1950s), Art Ingels assembled the first one of what?	Insufficient evidence
"Which comedy actor played 'Uriah Heap' in the 1999 BBC adaptation of ""David Copperfield""?"	Insufficient evidence
Reaching number 3 in the charts in 1998, 'The Bartender And The Thief' was the first UK top ten hit forwhich group?	Insufficient evidence
At what type of shop does 'Albert Herring' work, in the opera by Benjamin Britten?	Insufficient evidence
On which celebrity quiz are the scores kept by 'George Dawes'?	Insufficient evidence
Which pop group recorded the hit album 'The Lexicon Of Love'?	Insufficient evidence
Which fashion designer was responsible for the trend of slogan-bearing T-shirts in the 1980's?	Insufficient evidence
Which actor, most famous for the TV series 'Spooks' was the first to play the 17-year-old 'Alan Strang' in the play 'Equus' in 1973?	Insufficient evidence
Who plays 'Ian Fletcher' 'Head of Deliverance of the Olympic Deliverance Commission' in the BBC TV comedy 'Twenty Twelve'?	Insufficient evidence
Who created the newspaper strip cartoon The Gambols?	Insufficient evidence
Who is the wife of retired footballer Lee Chapman?	Insufficient evidence
In the 1978 film 'International Velvet', who plays the character 'Velvet Brown'?	Insufficient evidence
"Which English author famously helped to create the ""Go to work on an egg"" advertising slogan used by the United Kingdom's Egg Marketing Board during the 1950's?"	Insufficient evidence
Sold in 2004 for $104.2 million, the most expensive painting ever sold by Sotherby's was Garcon a la Pipe. Who painted it?	Insufficient evidence
Which post was held by Miss Merlyn Lowther from 1999 to 2003?	Insufficient evidence
Over which course is the 'Whitbread Gold Cup' run?	Insufficient evidence
With which singer did Lee Hazlewood sing 'Did You Ever'?	Insufficient evidence
Which group had a number one hit for two weeks in 1961 with 'Blue Moon'?	Insufficient evidence
In the television programme 'A Year In Provence', which actress played the part of Peter Mayle's wife?	Insufficient evidence
For what did the 'S' stand in the name of American author William S. Burroughs?	Insufficient evidence
Which two comedy actors had a hit in 1978 with you're the one that I want?	Insufficient evidence
What nickname is often used for a male with the surname of Miller?	Insufficient evidence
Who founded 'Auto Trader' in 1975?	Insufficient evidence
Which artist became Ireland's first ever medallist at the Olympic Games when his painting 'The Liffey Swim' won a silver medal in the Arts and Culture segment of the Games in 1924?	Insufficient evidence
Who is the famous mother of TV presenter Claudia Winkelman?	Insufficient evidence
Who rode the winner of the 1956 Grand National, when Devon Loch slipped on the run in?	Insufficient evidence
Who won his ninth 'Skol World Darts' title in January 2001?	Insufficient evidence
Who wrote 'The Soldier's Art' in 1966?	Insufficient evidence
Who was the unlikely European correspondent of The New York Tribune in 1853?	Insufficient evidence
Which horse won the 2014 Cheltenham Gold Cup?	Insufficient evidence
Who would usually use a sword called an 'Estoque'?	Insufficient evidence
The 'Naughty Forty' are/were a gang of football hooligans who supported which Midlands club?	Insufficient evidence
In which country is Cabo (Cape) Verde (now Cap Vert)?	Insufficient evidence
What position is currently held by Peter Maxwell Davies?	Insufficient evidence
What is the name of the Spanish National Lottery?	Insufficient evidence
What is the meaning of the word Cenotaph?	Insufficient evidence
Who along with Ernest Saunders was jointly convicted for their roles in the 'Guiness Scandal'?	Insufficient evidence
Released in 2006, 'Why Won't You Give Me Your Love' was the first top ten hit for which group from Merseyside?	Insufficient evidence
The poet John Suckling is credited as the inventor of which card game?	Insufficient evidence
Of which magazine is Rachel Johnson the editor?	Insufficient evidence
In the film 'Transformers', who plays 'John Keller', the US Secretary of Defence?	Insufficient evidence
What is the occupation of Oliver Smallbridge, played by Windsor Davies, and Simon Peel, played by Donald Sinden in the long running sitcom Never the Twain?	Insufficient evidence
What was the first name of 'Captain Darling' in the TV series 'Blackadder Goes Forth'?	Insufficient evidence
Which creature features on the logo of the French clothing company Lacoste?	Insufficient evidence
Which 'Oscar' winning actor's last film was 'The Naked Edge' in 1961?	Insufficient evidence
On television, what is the name of the Panda that advertises Fox's biscuits?	Insufficient evidence
In which northern city is the National Football Museum based?	Insufficient evidence
'Night Train' was a 2010 UK number one album for which band?	Insufficient evidence
Which British golfer finished runner-up to Oosthuizen at this year's Open Championship?	Insufficient evidence
Hildegarde Neil is the wife of which actor?	Insufficient evidence
Who is the husband of the actress and model Summer Phoenix?	Insufficient evidence
Which famous actor married Shakira Baksh in 1973?	Insufficient evidence
What type of covering,once often used on scientific instrument cases, is called 'Shagreen'?	Insufficient evidence
What was the occupation of 'Keith Barrett', played by Rob Brydon, in the t.v. comedy 'Marion and Geoff'?	Insufficient evidence
What was the title of Japp Stam’s autobiography, which led to his departure from Manchester United?	Insufficient evidence
